review_bucket,article_id,account,published_at,title,article_type_name,classification_confidence,matched_keywords,topic_tags,suggested_type,review_result,review_note,raw_path
按类型抽检:盟史研究,3080,中国民主同盟,2017-02-16,《史良》19：自动投案，患难与共 | 民盟历史文献系列丛书连载,盟史研究,74,民盟历史,上海民盟、宣传写作,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2017-02-16_《史良》19：自动投案，患难与共 _ 民盟历史文献系列丛书连载_481144a8f4f9.md
按类型抽检:盟史研究,8465,群言杂志,2017-07-07,【江苏专刊】使君元是此中人——徐州苏轼遗迹探踪,盟史研究,58,史料,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/群言杂志/2017-07-07_【江苏专刊】使君元是此中人——徐州苏轼遗迹探踪_9e36b5835bc1.md
按类型抽检:盟史研究,4718,中国民主同盟,2018-10-12,又一位见证民盟历史的百岁老人走了……,盟史研究,74,民盟历史,上海民盟、80周年、参政议政、组织建设,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2018-10-12_又一位见证民盟历史的百岁老人走了……_a47e8784c6df.md
按类型抽检:盟史研究,7185,中国民主同盟,2019-03-21,盟史冷知识两则,盟史研究,82,盟史研究、民盟历史、史料、考证,民盟史,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2019-03-21_盟史冷知识两则_0b8a92c4c00a.md
按类型抽检:盟史研究,7023,中国民主同盟,2020-09-03,独家丨胜利日，百卷档案今天首次公开！盟员程兆奇教授谈七十多年前的正义审判,盟史研究,74,档案,上海民盟、组织建设,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2020-09-03_独家丨胜利日，百卷档案今天首次公开！盟员程兆奇教授谈七十多年前的正义审判_aac00553e52d.md
按类型抽检:盟史研究,8628,群言杂志,2021-07-21,从会芳园到大观园,盟史研究,58,史料,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/群言杂志/2021-07-21_从会芳园到大观园_57ab4d6cc963.md
按类型抽检:盟史研究,8881,群言杂志,2022-01-21,寻找郑和,盟史研究,74,档案、史料、史实,宣传写作,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/群言杂志/2022-01-21_寻找郑和_5f0b35cc8d1c.md
按类型抽检:盟史研究,6356,中国民主同盟,2023-03-02,民盟中央召开民盟历史资料收集整理研究工作座谈会,盟史研究,95,民盟历史、考证、历史资料,民盟史、上海民盟、宣传写作,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2023-03-02_民盟中央召开民盟历史资料收集整理研究工作座谈会_2a6b76248ddc.md
按类型抽检:盟史研究,1774,上海民盟,2024-06-28,民盟市委参政党理论和盟史研究会召开学习交流会,盟史研究,95,盟史研究、民盟历史、理论和盟史,民盟史、上海民盟、80周年、参政议政、宣传写作,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/上海民盟/2024-06-28_民盟市委参政党理论和盟史研究会召开学习交流会_2910e78689c3.md
按类型抽检:盟史研究,2037,上海民盟,2024-09-29,盟员邵楠向市政协捐赠史料藏品,盟史研究,82,档案、史料,上海民盟、参政议政,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/上海民盟/2024-09-29_盟员邵楠向市政协捐赠史料藏品_add7707aaf31.md
按类型抽检:盟史研究,911,上海民盟,2025-12-20,共谋深化合作，民盟市委再赴市档案馆交流,盟史研究,95,盟史研究、民盟历史、档案、史料,民盟史、上海民盟、80周年、宣传写作,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/上海民盟/2025-12-20_共谋深化合作，民盟市委再赴市档案馆交流_ebca671f7a8e.md
按类型抽检:盟员履职/成果荣誉,7056,中国民主同盟,2014-03-09,王光谦委员：使农民真正享受到改革的成果,盟员履职/成果荣誉,74,成果,参政议政,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2014-03-09_王光谦委员：使农民真正享受到改革的成果_2d5ec113eda5.md
按类型抽检:盟员履职/成果荣誉,309,上海民盟,2016-05-25,【艺术】盟员傅希如“京生如是”京剧专场上演在即,盟员履职/成果荣誉,58,荣获,上海民盟、组织建设,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/上海民盟/2016-05-25_【艺术】盟员傅希如“京生如是”京剧专场上演在即_c6e379bba1c4.md
按类型抽检:盟员履职/成果荣誉,7790,中国民主同盟,2017-07-08,获奖1350万元的世界性科研突破，有咱盟员一份功劳！,盟员履职/成果荣誉,90,获奖、成果、团队,宣传写作,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2017-07-08_获奖1350万元的世界性科研突破，有咱盟员一份功劳！_2aaf58708c45.md
按类型抽检:盟员履职/成果荣誉,8157,中国民主同盟,2018-03-14,陈晓光当选全国政协副主席,盟员履职/成果荣誉,74,当选,参政议政,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2018-03-14_陈晓光当选全国政协副主席_e04d92207b18.md
按类型抽检:盟员履职/成果荣誉,5791,中国民主同盟,2018-12-20,改革先锋 | 这位坐在总书记和总理中间的慈祥老人是？,盟员履职/成果荣誉,82,荣获、成果、院士、科学技术奖,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2018-12-20_改革先锋 _ 这位坐在总书记和总理中间的慈祥老人是？_78d18aa844b2.md
按类型抽检:盟员履职/成果荣誉,5824,中国民主同盟,2019-09-10,教师节 | 21名盟员入选“全国模范教师”“全国优秀教师”表彰名单,盟员履职/成果荣誉,82,入选、院士,上海民盟,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2019-09-10_教师节 _ 21名盟员入选“全国模范教师”“全国优秀教师”表彰名单_e06fcc3a3890.md
按类型抽检:盟员履职/成果荣誉,1268,上海民盟,2020-03-15,成果丰硕！14位上海盟员荣获第八届高等学校科学研究优秀成果奖（人文社会科学）,盟员履职/成果荣誉,95,荣获、获奖、成果,上海民盟,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/上海民盟/2020-03-15_成果丰硕！14位上海盟员荣获第八届高等学校科学研究优秀成果奖（人文社会科学）_bd15087c368c.md
按类型抽检:盟员履职/成果荣誉,2074,上海民盟,2020-12-03,祝贺！6位盟员荣获上海市劳模和先进工作者称号,盟员履职/成果荣誉,74,荣获,上海民盟,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/上海民盟/2020-12-03_祝贺！6位盟员荣获上海市劳模和先进工作者称号_bff17ceac124.md
按类型抽检:盟员履职/成果荣誉,1969,上海民盟,2021-06-28,献礼建党百年，裘丹莉谈越剧现代戏《山海情深》的台前幕后,盟员履职/成果荣誉,66,入选、团队,上海民盟、社会服务,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/上海民盟/2021-06-28_献礼建党百年，裘丹莉谈越剧现代戏《山海情深》的台前幕后_105ab7452f64.md
按类型抽检:盟员履职/成果荣誉,5782,中国民主同盟,2022-05-13,携手奋进新时代·盟员风采 | 全国五一劳动奖章获得者——陈建云,盟员履职/成果荣誉,95,获评、成果、团队、五一劳动奖章,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2022-05-13_携手奋进新时代·盟员风采 _ 全国五一劳动奖章获得者——陈建云_c2cce78d44f7.md
按类型抽检:盟员履职/成果荣誉,1051,上海民盟,2022-08-20,喜报！盟员狄文荣获第十三届“中国医师奖”,盟员履职/成果荣誉,90,荣获、成果、团队,上海民盟、参政议政、社会服务,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/上海民盟/2022-08-20_喜报！盟员狄文荣获第十三届“中国医师奖”_12310be3ac9d.md
按类型抽检:盟员履职/成果荣誉,3683,中国民主同盟,2022-12-24,丁仲礼同志简历,盟员履职/成果荣誉,66,当选、院士,参政议政,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2022-12-24_丁仲礼同志简历_dc498106fb59.md
按类型抽检:盟员履职/成果荣誉,2873,中国民主同盟,2023-03-12,30名民盟盟员当选第十四届全国政协常务委员,盟员履职/成果荣誉,74,当选,参政议政,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2023-03-12_30名民盟盟员当选第十四届全国政协常务委员_c1edb64dd3f7.md
按类型抽检:盟员履职/成果荣誉,4437,中国民主同盟,2023-06-29,典型在身边 | 吴婉菁：当好夏布绣传承“守艺人”,盟员履职/成果荣誉,90,荣获、入选、典型在身边,社会服务、宣传写作,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2023-06-29_典型在身边 _ 吴婉菁：当好夏布绣传承“守艺人”_5e4c3f083e9c.md
按类型抽检:盟员履职/成果荣誉,4462,中国民主同盟,2023-12-12,典型在身边 | 新晋院士沈维孝：在数学领域做更广阔的探索,盟员履职/成果荣誉,95,获奖、当选、院士、典型在身边,上海民盟,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2023-12-12_典型在身边 _ 新晋院士沈维孝：在数学领域做更广阔的探索_1f4fe886ca44.md
按类型抽检:盟员履职/成果荣誉,2030,上海民盟,2024-03-27,盟员狄文再传好消息：“2023年度十大医学贡献专家”榜上有名！,盟员履职/成果荣誉,58,成果,上海民盟、宣传写作,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/上海民盟/2024-03-27_盟员狄文再传好消息：“2023年度十大医学贡献专家”榜上有名！_b48f97158184.md
按类型抽检:盟员履职/成果荣誉,2111,上海民盟,2024-09-24,祝贺！盟员郭秀玲荣获“2024感动上海年度人物”,盟员履职/成果荣誉,95,荣获、获奖、当选、五一劳动奖章,上海民盟、社会服务,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/上海民盟/2024-09-24_祝贺！盟员郭秀玲荣获“2024感动上海年度人物”_2922f00842e4.md
按类型抽检:盟员履职/成果荣誉,1041,上海民盟,2025-02-23,喜报！上海盟员霍猛斩获柏林国际电影节最佳导演银熊奖,盟员履职/成果荣誉,66,获奖、团队,上海民盟,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/上海民盟/2025-02-23_喜报！上海盟员霍猛斩获柏林国际电影节最佳导演银熊奖_adc85bedb32c.md
按类型抽检:盟员履职/成果荣誉,2787,上海民盟,2025-09-02,马波：教会一门手艺，更教会热爱职业,盟员履职/成果荣誉,82,荣获、成果、团队、五一劳动奖章,上海民盟、组织建设、宣传写作,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/上海民盟/2025-09-02_马波：教会一门手艺，更教会热爱职业_b0dec06dcc14.md
按类型抽检:盟员履职/成果荣誉,7273,中国民主同盟,2026-01-21,盟员有话说丨吴婉菁：针尖上的传承与创新,盟员履职/成果荣誉,66,成果、团队,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2026-01-21_盟员有话说丨吴婉菁：针尖上的传承与创新_d7e643d94413.md
按类型抽检:社会服务,3358,中国民主同盟,2014-05-15,【群言文萃】与改革同行,社会服务,74,社会服务、烛光行动、医疗,参政议政、组织建设、社会服务、宣传写作,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2014-05-15_【群言文萃】与改革同行_38543cfb7f69.md
按类型抽检:社会服务,286,上海民盟,2016-08-09,【社会服务】烛光照亮未来|川渝孩子来沪行,社会服务,74,社会服务,上海民盟、组织建设、社会服务,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/上海民盟/2016-08-09_【社会服务】烛光照亮未来_川渝孩子来沪行_f3b930c1feff.md
按类型抽检:社会服务,6796,中国民主同盟,2017-07-10,民盟甘肃省第十四次代表大会召开 陈晓光、马廷礼到会祝贺 张世珍当选主委,社会服务,90,社会服务、帮扶、烛光行动、黄丝带、医疗,民盟史、参政议政、社会服务、宣传写作,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2017-07-10_民盟甘肃省第十四次代表大会召开 陈晓光、马廷礼到会祝贺 张世珍当选主委_78b3c1c791c3.md
按类型抽检:社会服务,889,上海民盟,2018-09-12,全盟第一家！上海民盟同舟公益基金会今天“启航”,社会服务,90,社会服务、烛光行动、公益,上海民盟、参政议政、组织建设、社会服务,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/上海民盟/2018-09-12_全盟第一家！上海民盟同舟公益基金会今天“启航”_e3355669f4ea.md
按类型抽检:社会服务,1263,上海民盟,2019-07-22,情系远山，精准帮扶，上海民盟助力广宗,社会服务,95,社会服务、帮扶、公益、医疗,上海民盟、社会服务,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/上海民盟/2019-07-22_情系远山，精准帮扶，上海民盟助力广宗_aaad30873c4e.md
按类型抽检:社会服务,945,上海民盟,2020-02-08,前方连线：元宵佳节，“战疫”最前线的他们还好吗？,社会服务,58,医疗,上海民盟,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/上海民盟/2020-02-08_前方连线：元宵佳节，“战疫”最前线的他们还好吗？_438fcfe4beb9.md
按类型抽检:社会服务,6281,中国民主同盟,2020-02-25,民盟中央再度携手公羊会援鄂百万医疗物资,社会服务,82,公益、医疗,上海民盟、宣传写作,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2020-02-25_民盟中央再度携手公羊会援鄂百万医疗物资_a37668d237de.md
按类型抽检:社会服务,3276,中国民主同盟,2020-03-07,【特别报道】武汉民盟盟员：疫区挺身而出的普通人,社会服务,66,公益、医疗,上海民盟、组织建设、宣传写作,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2020-03-07_【特别报道】武汉民盟盟员：疫区挺身而出的普通人_3c545629c95f.md
按类型抽检:社会服务,3541,中国民主同盟,2020-04-18,一线日记丨浦立：奋战在援非抗疫的战场上,社会服务,58,医疗,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2020-04-18_一线日记丨浦立：奋战在援非抗疫的战场上_a2a5c84016fe.md
按类型抽检:社会服务,1575,上海民盟,2020-10-26,民盟上海企业家联合会今天成立,社会服务,82,社会服务、帮扶、烛光行动、公益,上海民盟、参政议政、社会服务,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/上海民盟/2020-10-26_民盟上海企业家联合会今天成立_48d6ba6ffdf5.md
按类型抽检:社会服务,7452,中国民主同盟,2021-02-26,祝贺！民盟中央社会服务部扶贫处获全国脱贫攻坚先进集体表彰,社会服务,95,社会服务、帮扶、乡村振兴、医疗,上海民盟、社会服务、宣传写作,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2021-02-26_祝贺！民盟中央社会服务部扶贫处获全国脱贫攻坚先进集体表彰_2f96d2a22994.md
按类型抽检:社会服务,8246,中国民主同盟,2021-07-20,龙庄伟副主席出席江苏首家“民盟助力乡村振兴实践基地”揭牌仪式,社会服务,90,社会服务、乡村振兴、公益,参政议政、社会服务,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2021-07-20_龙庄伟副主席出席江苏首家“民盟助力乡村振兴实践基地”揭牌仪式_98947f78f430.md
按类型抽检:社会服务,900,上海民盟,2021-12-05,公益普法在线说丨金融消费者的自我修养,社会服务,82,社会服务、公益,上海民盟、社会服务,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/上海民盟/2021-12-05_公益普法在线说丨金融消费者的自我修养_c24bb089a7cf.md
按类型抽检:社会服务,1354,上海民盟,2022-03-31,战“疫”有民盟丨感谢你们的爱，让我们一起守“沪”,社会服务,66,公益、医疗,上海民盟、宣传写作,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/上海民盟/2022-03-31_战“疫”有民盟丨感谢你们的爱，让我们一起守“沪”_0f24ba0a82d3.md
按类型抽检:社会服务,1435,上海民盟,2022-07-25,执着追求，放飞梦想！2022年“盟心树人”高招政策解析来了,社会服务,66,社会服务、公益,上海民盟、社会服务,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/上海民盟/2022-07-25_执着追求，放飞梦想！2022年“盟心树人”高招政策解析来了_e6f5e07649e5.md
按类型抽检:社会服务,7858,中国民主同盟,2023-01-17,谢经荣副主席出席民盟定点帮扶广宗工作座谈会,社会服务,95,社会服务、帮扶、乡村振兴、医疗、教育帮扶,社会服务,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2023-01-17_谢经荣副主席出席民盟定点帮扶广宗工作座谈会_2f210f52b6a2.md
按类型抽检:社会服务,9326,群言杂志,2023-07-28,防控头颈癌，实现不遥远,社会服务,58,医疗,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/群言杂志/2023-07-28_防控头颈癌，实现不遥远_cf635a64d901.md
按类型抽检:社会服务,1918,上海民盟,2024-07-23,沪盟星光丨他们用爱让“青藤公益”结出累累硕果,社会服务,95,社会服务、帮扶、乡村振兴、公益、医疗,上海民盟、社会服务,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/上海民盟/2024-07-23_沪盟星光丨他们用爱让“青藤公益”结出累累硕果_fd18f2fbcbf0.md
按类型抽检:社会服务,4862,中国民主同盟,2024-12-31,国家主席习近平发表二〇二五年新年贺词,社会服务,66,乡村振兴、医疗,社会服务,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2024-12-31_国家主席习近平发表二〇二五年新年贺词_681d203b2304.md
按类型抽检:社会服务,7887,中国民主同盟,2025-06-06,谢经荣率队到广西、湖南调研社会服务工作,社会服务,95,社会服务、帮扶、乡村振兴、烛光行动、黄丝带、公益,参政议政、主题教育、社会服务、宣传写作,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2025-06-06_谢经荣率队到广西、湖南调研社会服务工作_11820f7c137e.md
按类型抽检:组织建设,1998,上海民盟,,申康中心、仪电系统、上海电机学院三个民盟基层组织完成换届,组织建设,95,基层组织、委员会、换届、入盟,上海民盟、参政议政、主题教育、组织建设,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/上海民盟/undated_申康中心、仪电系统、上海电机学院三个民盟基层组织完成换届_0b02f5286e89.md
按类型抽检:组织建设,152,上海民盟,2016-06-27,【基层动态】民盟浦发银行召开第二届支部委员会全体会议,组织建设,95,基层组织、支部、委员会、入盟,上海民盟、参政议政、组织建设、社会服务,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/上海民盟/2016-06-27_【基层动态】民盟浦发银行召开第二届支部委员会全体会议_3b6772ae64b4.md
按类型抽检:组织建设,113,上海民盟,2016-09-30,【基层动态】民盟上海建桥学院全体盟员大会在校召开,组织建设,82,支部、区委、委员会、入盟,上海民盟、参政议政、组织建设,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/上海民盟/2016-09-30_【基层动态】民盟上海建桥学院全体盟员大会在校召开_3a467bbc071b.md
按类型抽检:组织建设,217,上海民盟,2017-04-11,“我们是来民盟市委报到的！”,组织建设,74,区委、委员会、换届,上海民盟、组织建设,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/上海民盟/2017-04-11_“我们是来民盟市委报到的！”_a0eb9952ec49.md
按类型抽检:组织建设,4108,中国民主同盟,2017-12-09,代表访谈微视频 | 民盟内蒙古自治区委副主委李相合,组织建设,74,区委,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2017-12-09_代表访谈微视频 _ 民盟内蒙古自治区委副主委李相合_4f500a39b666.md
按类型抽检:组织建设,4761,中国民主同盟,2018-11-23,同行同向三十载 砥砺前行再出发 | 祝贺民盟深圳市委员会成立30周年,组织建设,82,组织建设、委员会,组织建设、宣传写作,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2018-11-23_同行同向三十载 砥砺前行再出发 _ 祝贺民盟深圳市委员会成立30周年_2026e32d5b03.md
按类型抽检:组织建设,5695,中国民主同盟,2019-09-30,我和我的祖国 | 浙江青年盟员上演“快闪”，歌唱《我和我的祖国》！,组织建设,66,支部、委员会,80周年、组织建设,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2019-09-30_我和我的祖国 _ 浙江青年盟员上演“快闪”，歌唱《我和我的祖国》！_0ccada8a9f21.md
按类型抽检:组织建设,502,上海民盟,2020-01-29,不眠不休的全球采购，只为驰援疫情防控,组织建设,66,支部、区委,上海民盟、组织建设、宣传写作,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/上海民盟/2020-01-29_不眠不休的全球采购，只为驰援疫情防控_29a1896677d8.md
按类型抽检:组织建设,1002,上海民盟,2020-02-24,听，沪鄂两地盟员的“云”朗诵,组织建设,58,支部,上海民盟、组织建设、宣传写作,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/上海民盟/2020-02-24_听，沪鄂两地盟员的“云”朗诵_546ec6efae9e.md
按类型抽检:组织建设,4942,中国民主同盟,2020-03-16,夜听 | 京剧名家谭孝曾：京歌《战疫情》,组织建设,58,支部,组织建设,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2020-03-16_夜听 _ 京剧名家谭孝曾：京歌《战疫情》_d2fd1b5378ad.md
按类型抽检:组织建设,5025,中国民主同盟,2020-07-10,夜听丨诗歌朗诵《观白公馆有感》,组织建设,58,支部,组织建设,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2020-07-10_夜听丨诗歌朗诵《观白公馆有感》_886776cb56a0.md
按类型抽检:组织建设,1867,上海民盟,2021-03-30,民盟虹口区委召开第十三次代表大会,组织建设,90,组织建设、区委、委员会,民盟史、上海民盟、参政议政、组织建设、社会服务,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/上海民盟/2021-03-30_民盟虹口区委召开第十三次代表大会_424cd222d3ee.md
按类型抽检:组织建设,6077,中国民主同盟,2021-06-10,民盟80年•为你写诗丨在80年和100年的交汇点上筑梦前行,组织建设,58,区委,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2021-06-10_民盟80年•为你写诗丨在80年和100年的交汇点上筑梦前行_e00793005be7.md
按类型抽检:组织建设,8938,群言杂志,2021-12-22,征文 • 我与民盟｜民盟之光伴我援疆行,组织建设,74,支部、新盟员、入盟,组织建设,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/群言杂志/2021-12-22_征文 • 我与民盟｜民盟之光伴我援疆行_44d6e0c06328.md
按类型抽检:组织建设,1368,上海民盟,2022-04-24,战“疫”有民盟丨杨婷娜：这一场新冠战疫必将胜！,组织建设,58,支部,上海民盟、组织建设,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/上海民盟/2022-04-24_战“疫”有民盟丨杨婷娜：这一场新冠战疫必将胜！_786a9f22ee31.md
按类型抽检:组织建设,2449,上海民盟,2022-10-21,金姬：曾经是全支部唯一的在职盟员,组织建设,95,基层组织、支部、换届、新盟员、入盟,民盟史、上海民盟、参政议政、主题教育、组织建设、社会服务、宣传写作,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/上海民盟/2022-10-21_金姬：曾经是全支部唯一的在职盟员_b3bc1c5cfb13.md
按类型抽检:组织建设,3646,中国民主同盟,2023-05-23,丁仲礼主席走访民盟广西区委机关并召开调研座谈会,组织建设,95,基层组织、区委、换届、入盟,民盟史、参政议政、主题教育、组织建设、社会服务,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2023-05-23_丁仲礼主席走访民盟广西区委机关并召开调研座谈会_58f949f2e02e.md
按类型抽检:组织建设,1135,上海民盟,2024-11-13,她以爱心探索“非遗助残”，用匠心弘扬中华文化,组织建设,74,支部、区委、入盟,上海民盟、组织建设、宣传写作,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/上海民盟/2024-11-13_她以爱心探索“非遗助残”，用匠心弘扬中华文化_bf20802740ad.md
按类型抽检:组织建设,478,上海民盟,2025-06-19,上海民盟首个跨基层“盟员之家”揭牌，并举行银发经济座谈会,组织建设,95,基层组织、区委、委员会、盟员之家,上海民盟、参政议政、主题教育、组织建设、宣传写作,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/上海民盟/2025-06-19_上海民盟首个跨基层“盟员之家”揭牌，并举行银发经济座谈会_985ce26b87e5.md
按类型抽检:组织建设,438,上海民盟,2026-02-13,上海市各界人士春节团拜会上，5位盟员倾情献演,组织建设,74,支部、区委、委员会,上海民盟、参政议政、组织建设、宣传写作,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/上海民盟/2026-02-13_上海市各界人士春节团拜会上，5位盟员倾情献演_30a99b1fe3b5.md
按类型抽检:评论综述/理论文章,7762,中国民主同盟,2015-07-07,艺 为 人 生——吴作人的一生,评论综述/理论文章,66,理论、评论,上海民盟,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2015-07-07_艺 为 人 生——吴作人的一生_b42b0e9971d5.md
按类型抽检:评论综述/理论文章,255,上海民盟,2016-05-13,【理论与实践】梁漱溟对中国政党制度的探索及现实意义（三）,评论综述/理论文章,74,理论,民盟史、上海民盟、参政议政,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/上海民盟/2016-05-13_【理论与实践】梁漱溟对中国政党制度的探索及现实意义（三）_9fea43d92b74.md
按类型抽检:评论综述/理论文章,3921,中国民主同盟,2016-09-06,为什么是杭州？——民盟盟员、浙大副校长罗卫东关于杭州模式的解读,评论综述/理论文章,90,理论、观察、解读,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2016-09-06_为什么是杭州？——民盟盟员、浙大副校长罗卫东关于杭州模式的解读_90ab290e9bb9.md
按类型抽检:评论综述/理论文章,4617,中国民主同盟,2017-06-06,冬病夏治 | 听听中医名家、民盟中央“健康呼吸万里行”首席专家董瑞怎么说,评论综述/理论文章,74,理论、心得、观察,参政议政,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2017-06-06_冬病夏治 _ 听听中医名家、民盟中央“健康呼吸万里行”首席专家董瑞怎么说_f4296baf732d.md
按类型抽检:评论综述/理论文章,9294,群言杂志,2018-06-29,通识教育理解不到位？看看这三点……,评论综述/理论文章,66,理论、观察,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/群言杂志/2018-06-29_通识教育理解不到位？看看这三点……_a63b91719de2.md
按类型抽检:评论综述/理论文章,3333,中国民主同盟,2019-05-17,“美美与共”和人类文明,评论综述/理论文章,66,理论、评论,宣传写作,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2019-05-17_“美美与共”和人类文明_285aa99f4112.md
按类型抽检:评论综述/理论文章,8393,群言杂志,2020-07-03,【征文选登】斯凉之地，清心小城,评论综述/理论文章,58,观察,上海民盟、宣传写作,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/群言杂志/2020-07-03_【征文选登】斯凉之地，清心小城_b92744cb98bc.md
按类型抽检:评论综述/理论文章,9082,群言杂志,2021-01-27,江南地理文化与才子型君子人格,评论综述/理论文章,58,解读,上海民盟,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/群言杂志/2021-01-27_江南地理文化与才子型君子人格_ba3ce95c698b.md
按类型抽检:评论综述/理论文章,5110,中国民主同盟,2021-04-25,学习 丨 中共党史微课：中国共产党为什么能夺取全国政权？,评论综述/理论文章,74,理论、观察、解读,80周年、宣传写作,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2021-04-25_学习 丨 中共党史微课：中国共产党为什么能夺取全国政权？_976ed7a00d2a.md
按类型抽检:评论综述/理论文章,9159,群言杂志,2021-12-17,红学历百年，大道向何方？,评论综述/理论文章,74,理论、评论、解读,80周年,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/群言杂志/2021-12-17_红学历百年，大道向何方？_4d06f723f6c8.md
